CODIGO_PRODUTO,2023,2024,2025,TARGET_2025,COMPROU_2023,COMPROU_2024,COMPROU_2025,ANOS_COM_COMPRA,CLASSE_PRODUTO,PREVISAO_MENSAL_2026,PREVISAO_ANUAL_2026,ORIGEM_PREVISAO
CM020598,0.0,4.166666666666667,6.666666666666667,6.666666666666667,0,1,1,2,RECORRENTE,6.686668719076283,80.24002462891539,MODELO_ML
CM020600,0.0,0.0,2.5,2.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020601,0.0,0.0,2.5,2.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020606,0.25,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM020608,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020614,0.0,2.333333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020615,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020661,0.0,0.0,1.25,1.25,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020662,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020663,2.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020666,0.0,0.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020667,0.1666666666666666,0.1666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020668,4.333333333333333,1.0,3.333333333333333,3.333333333333333,1,1,1,3,RECORRENTE,3.3194249531111364,39.83309943733364,MODELO_ML
CM020672,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020675,1.6666666666666667,3.333333333333333,4.0,4.0,1,1,1,3,RECORRENTE,3.996756706006041,47.961080472072496,MODELO_ML
CM020676,1.6666666666666667,3.75,4.666666666666667,4.666666666666667,1,1,1,3,RECORRENTE,4.6367799767730205,55.641359721276245,MODELO_ML
CM020686,2.6666666666666665,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020687,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020689,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020691,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020695,0.8333333333333334,0.8333333333333334,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020706,5.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020708,0.0,0.0,2.6666666666666665,2.6666666666666665,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020711,0.0,0.0,0.25,0.25,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020714,0.0,4.166666666666667,4.166666666666667,4.166666666666667,0,1,1,2,RECORRENTE,4.165501117056748,49.986013404680975,MODELO_ML
CM020725,0.0,0.5,1.0,1.0,0,1,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM020726,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020729,0.0,0.0,32.0,32.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020730,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020733,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020734,8.75,4.166666666666667,8.0,8.0,1,1,1,3,RECORRENTE,8.011791076245773,96.14149291494928,MODELO_ML
CM020736,0.0,0.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020737,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020740,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020741,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020742,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020744,2.333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020747,2.1666666666666665,1.0,1.25,1.25,1,1,1,3,RECORRENTE,1.2476301822191425,14.97156218662971,MODELO_ML
CM020748,0.0,2.0,1.25,1.25,0,1,1,2,RECORRENTE,1.2476301822191425,14.97156218662971,MODELO_ML
CM020751,0.0,0.0,0.9166666666666666,0.9166666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020752,0.0,0.0833333333333333,0.3333333333333333,0.3333333333333333,0,1,1,2,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM020759,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020761,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020763,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020764,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020766,0.6666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020768,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020774,0.0,0.0,2.083333333333333,2.083333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020775,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020780,0.0,0.9166666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020785,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020786,15.75,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020791,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020793,2.0,1.6666666666666667,3.5,3.5,1,1,1,3,RECORRENTE,3.581480022219771,42.97776026663725,MODELO_ML
CM020796,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020801,0.8333333333333334,0.75,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020802,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020803,0.6666666666666666,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM020804,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020805,0.6666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020813,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020819,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020821,0.0833333333333333,0.0833333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020832,0.4166666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020835,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020836,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020837,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020838,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020839,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020841,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020842,2.0,9.833333333333334,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020843,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020848,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020850,0.0,4.0,0.3333333333333333,0.3333333333333333,0,1,1,2,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM020859,0.0,1.6666666666666667,0.8333333333333334,0.8333333333333334,0,1,1,2,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM020861,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020862,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020865,1.4166666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020867,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020869,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020870,0.5,1.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020871,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020872,0.8333333333333334,1.0,1.6666666666666667,1.6666666666666667,1,1,1,3,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM020873,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020925,0.0,1.6666666666666667,6.666666666666667,6.666666666666667,0,1,1,2,RECORRENTE,6.686668719076283,80.24002462891539,MODELO_ML
CM020926,0.0,0.3333333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020930,0.0,0.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020933,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020935,1.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020938,1.6666666666666667,0.0,6.666666666666667,6.666666666666667,1,0,1,2,RECORRENTE,6.689380691052944,80.27256829263533,MODELO_ML
CM020940,0.0,0.0,11.0,11.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020942,4.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020948,6.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020949,8.333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020950,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020953,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020959,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020963,0.5,0.0,0.5,0.5,1,0,1,2,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM020964,0.5,0.5,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020966,0.9166666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,1,1,1,3,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM020968,0.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020975,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM020976,1.6666666666666667,5.833333333333333,12.5,12.5,1,1,1,3,RECORRENTE,12.347753419696453,148.17304103635743,MODELO_ML
CM020977,1.6666666666666667,5.833333333333333,10.833333333333334,10.833333333333334,1,1,1,3,RECORRENTE,10.832751607276803,129.99301928732163,MODELO_ML
CM020978,1.6666666666666667,5.833333333333333,12.5,12.5,1,1,1,3,RECORRENTE,12.347753419696453,148.17304103635743,MODELO_ML
CM020979,1.6666666666666667,5.833333333333333,10.833333333333334,10.833333333333334,1,1,1,3,RECORRENTE,10.832751607276803,129.99301928732163,MODELO_ML
CM020980,1.6666666666666667,5.833333333333333,12.5,12.5,1,1,1,3,RECORRENTE,12.347753419696453,148.17304103635743,MODELO_ML
CM020981,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM020982,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM020983,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM020984,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM020985,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM020986,0.1666666666666666,0.4166666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM020989,0.0,0.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020994,0.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020995,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM020998,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021004,0.0,0.8333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021011,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021020,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021022,0.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021026,0.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021035,1.3333333333333333,2.6666666666666665,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM021037,0.0,6.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021436,2.0,0.0,2.6666666666666665,2.6666666666666665,1,0,1,2,RECORRENTE,2.688049249689285,32.25659099627142,MODELO_ML
CM021544,33.333333333333336,25.0,16.666666666666668,16.666666666666668,1,1,1,3,RECORRENTE,16.661940932555087,199.94329119066106,MODELO_ML
CM021603,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021604,33.333333333333336,16.666666666666668,25.0,25.0,1,1,1,3,RECORRENTE,24.982921201740368,299.7950544208844,MODELO_ML
CM021605,12.5,25.0,16.666666666666668,16.666666666666668,1,1,1,3,RECORRENTE,16.661940932555087,199.94329119066106,MODELO_ML
CM021608,4.166666666666667,4.166666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM021609,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021610,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021611,0.8333333333333334,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM021612,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021613,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021614,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021616,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021618,1.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021625,0.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021628,0.0,0.3333333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021629,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021631,0.0,1.0,3.5,3.5,0,1,1,2,RECORRENTE,3.581480022219771,42.97776026663725,MODELO_ML
CM021632,0.0,2.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021633,0.0,2.6666666666666665,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021634,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021635,1.6666666666666667,0.0,0.8333333333333334,0.8333333333333334,1,0,1,2,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM021638,0.0,1.6666666666666667,2.6666666666666665,2.6666666666666665,0,1,1,2,RECORRENTE,2.6862888626314336,32.2354663515772,MODELO_ML
CM021639,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021644,0.0,0.0,2.0,2.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021646,3.083333333333333,1.6666666666666667,1.25,1.25,1,1,1,3,RECORRENTE,1.2476301822191425,14.97156218662971,MODELO_ML
CM021647,0.5,0.0,0.5,0.5,1,0,1,2,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM021653,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021656,0.0,5.033333333333333,6.208333333333333,6.208333333333333,0,1,1,2,RECORRENTE,6.302534686498861,75.63041623798634,MODELO_ML
CM021659,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021661,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1,0,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM021663,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1,2,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM021669,0.0,0.75,0.8333333333333334,0.8333333333333334,0,1,1,2,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM021670,0.0,8.083333333333334,4.0,4.0,0,1,1,2,RECORRENTE,3.9961299733691757,47.95355968043011,MODELO_ML
CM021947,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021948,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021949,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021950,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021951,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021952,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021953,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021954,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021955,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021956,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021960,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021962,0.0,0.0,0.9166666666666666,0.9166666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021963,0.0,0.0,25.0,25.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021964,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021971,0.75,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021972,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021973,2.5,2.5,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM021977,0.0,17.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021979,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,3,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM021980,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021984,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021988,14.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021992,100.0,91.66666666666669,141.66666666666666,141.66666666666666,1,1,1,3,RECORRENTE,141.65436120482119,1699.8523344578543,MODELO_ML
CM021994,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM021996,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022001,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022005,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022009,21.666666666666668,176.0,0.0,0.0,1,1,0,2,RECORRENTE,0.003573197797100016,0.04287837356520019,MODELO_ML
CM022010,13.333333333333334,85.0,0.0,0.0,1,1,0,2,RECORRENTE,0.003573197797100016,0.04287837356520019,MODELO_ML
CM022014,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022018,2.083333333333333,0.0,1.6666666666666667,1.6666666666666667,1,0,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM022023,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022034,0.0,1.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022047,0.0,41.66666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022048,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022049,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022050,0.5,0.0,0.6666666666666666,0.6666666666666666,1,0,1,2,RECORRENTE,0.6645043759391266,7.9740525112695195,MODELO_ML
CM022051,0.0,0.0249999999999999,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022053,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022055,0.0,0.0,16.666666666666668,16.666666666666668,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022061,0.5,0.1666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM022069,0.0,0.5833333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022082,19.73333333333333,0.0,8.6,8.6,1,0,1,2,RECORRENTE,8.420174441437485,101.04209329724982,MODELO_ML
CM022091,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022092,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022093,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022094,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022477,25.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022478,25.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022480,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022504,41.66666666666666,0.0,41.66666666666666,41.66666666666666,1,0,1,2,RECORRENTE,41.66345324434511,499.9614389321414,MODELO_ML
CM022505,41.66666666666666,125.0,33.333333333333336,33.333333333333336,1,1,1,3,RECORRENTE,33.332512525100455,399.99015030120546,MODELO_ML
CM022506,25.0,100.0,0.0,0.0,1,1,0,2,RECORRENTE,0.003573197797100016,0.04287837356520019,MODELO_ML
CM022507,25.0,100.0,0.0,0.0,1,1,0,2,RECORRENTE,0.003573197797100016,0.04287837356520019,MODELO_ML
CM022508,16.666666666666668,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022509,16.666666666666668,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022510,16.666666666666668,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022511,16.666666666666668,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022512,16.666666666666668,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022522,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022523,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM022524,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
